,data_name,data_source,full_validation_dataset,training_set_ratio,validation_set_ratio,test_set_ratio,tissue,cell_count,species,health_status,is_perturbed,perturbation_type,perturbation_count,has_temporal_info,sampling_point_count,temporal_value,temporal_unit,storage_path,data_type,sequencing_technology
572,exp7.SEC61B.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,7426,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
573,exp7.SGTA.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,7252,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
574,exp7.SMG9.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,7553,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
575,exp7.SNRPD2.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,6799,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
576,exp7.SOD1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,6700,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
577,exp7.TFAP4.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,7452,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
578,exp7.TOMM7.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,6954,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
579,exp7.TUBB.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,6643,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
580,exp7.TXN.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,6665,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
581,exp7.UPF1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,7434,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
582,exp7.UPF3A.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,7492,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
583,exp7.UPF3B.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,7373,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
584,exp7.UQCRH.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,6652,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
585,exp7.VCP.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,6642,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
586,exp7.VDAC1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,7222,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
587,exp7.XRN2.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,7207,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
588,exp7.ZNF236.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,6960,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
589,exp7.ZNF574.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,7170,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
590,exp7.ZNF622.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,6841,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
591,exp8.AIRE.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5402,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
592,exp8.ASCL1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5812,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
593,exp8.ATF5.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5412,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
594,exp8.BACH2.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,6165,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
595,exp8.CERKL.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5455,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
596,exp8.COL2A1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5628,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
597,exp8.COX5A.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5740,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
598,exp8.CREB1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5834,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
599,exp8.DDIT3.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5810,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
600,exp8.DDIT4.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5908,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
601,exp8.EIF2S1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5711,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
602,exp8.ETS2.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5326,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
603,exp8.FOXC1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5577,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
604,exp8.FOXP3.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5987,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
605,exp8.GATA3.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5443,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
606,exp8.HHEX.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5921,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
607,exp8.HIF1A.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5952,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
608,exp8.HOXD13.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5983,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
609,exp8.HSPD1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5246,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
610,exp8.IGDCC3.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5307,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
611,exp8.IRF1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5781,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
612,exp8.KLF1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5473,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
613,exp8.MAP2K3.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,6590,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
614,exp8.MAP2K6.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5922,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
615,exp8.MEIS2.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5616,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
616,exp8.MTOR.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,6465,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
617,exp8.NEUROD1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5760,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
618,exp8.NRF1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,6187,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
619,exp8.PISD.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5717,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
620,exp8.PPARGC1A.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5434,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
621,exp8.PRTG.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5575,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
622,exp8.RANBP1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5480,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
623,exp8.RORA.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5880,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
624,exp8.RPS18.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,6072,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
625,exp8.SET.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5343,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
626,exp8.SREBF1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5745,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
627,exp8.TFAP4.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5474,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
628,exp8.TIPARP.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5950,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
629,exp8.TLE3.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5577,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
630,exp8.TMA7.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5308,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
631,exp8.TTC6.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,6238,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
632,exp8.UPF1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5853,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
633,exp8.ZNF236.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5978,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
634,exp8.ZNF296.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5675,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
635,exp8.ZNF574.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5606,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
636,exp9.FDPS_HUS1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,1306,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
637,k562_ccycle.ARHGEF17.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,3764,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
638,k562_ccycle.AURKB.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,2898,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
639,k562_ccycle.AURKC.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,3529,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
640,k562_ccycle.CENPE.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,3566,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
641,k562_ccycle.CEP55.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,4887,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
642,k562_ccycle.CIT.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,3965,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
643,k562_ccycle.ECT2.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,3292,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
644,k562_ccycle.None.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,6011,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
645,k562_ccycle.OGG1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,4706,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
646,k562_ccycle.PTGER2.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,4711,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
647,k562_ccycle.RACGAP1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,2891,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
648,k562_tfs_13.CREB1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,4721,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
649,k562_tfs_13.E2F4.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,4055,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
650,k562_tfs_13.ELF1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,5430,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
651,k562_tfs_13.ELK1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,4671,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
652,k562_tfs_13.ETS1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,4208,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
653,k562_tfs_13.GABPA.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,4352,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
654,k562_tfs_13.IRF1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,4032,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
655,k562_tfs_13.NR2C2.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,4200,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
656,k562_tfs_7.CREB1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,7364,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
657,k562_tfs_7.E2F4.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,6458,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
658,k562_tfs_7.EGR1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,7010,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
659,k562_tfs_7.ELF1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,8748,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
660,k562_tfs_7.ELK1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,7395,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
661,k562_tfs_7.ETS1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,6523,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
662,k562_tfs_7.IRF1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,6173,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
663,k562_tfs_7.NR2C2.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,6547,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
664,k562_tfs_7.None.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,9397,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
665,k562_tfs_7.YY1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,6755,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
666,k562_tfs_highmoi.CREB1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,12394,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
667,k562_tfs_highmoi.EGR1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,11601,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
668,k562_tfs_highmoi.ELF1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,14704,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
669,k562_tfs_highmoi.ELK1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,12201,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
670,k562_tfs_highmoi.GABPA.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,11178,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
671,k562_tfs_highmoi.IRF1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,10360,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
672,k562_tfs_highmoi.NR2C2.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,11125,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
673,k562_tfs_highmoi.None.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,9807,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
674,k562_tfs_highmoi.YY1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,10626,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
675,pilot.BHLHE40.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,2198,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
676,pilot.CREB1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,2155,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
677,pilot.EP300.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,2282,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
678,pilot.SNAI1.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,2207,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
679,pilot.ZNF326.link.h5ad,PerturBase,0,0.9,0.05,0.05,K562,2211,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
